"","id","host_id","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","is_location_exact","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews","number_of_reviews_ltm","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","Pre_20_reviews","Post_20_reviews","ForRent"
"11527",38701450,230702314,2018-12-14,NA,91,"f",1,1,"f","Brooklyn",40.64123,-73.8865,"t","Entire home/apt",4,1,0,2,NA,95,75,1,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.23,0,0,"t"
"11528",38701614,63666526,2016-03-19,100,100,"f",1,1,"f","Manhattan",40.78914,-73.94953,"t","Private room",1,1,1,1,NA,110,20,4,3,3,100,10,10,10,10,10,10,"moderate",0.34,1,0,"t"
"11529",38703550,104828211,2016-11-22,20,82,"f",2,2,"f","Brooklyn",40.69553,-73.90978,"t","Private room",2,1,1,1,NA,59,40,2,11,11,94,10,9,10,10,10,10,"flexible",1.27,3,0,"t"
"11530",38706321,2335786,2012-05-10,NA,100,"f",2,2,"t","Manhattan",40.77783,-73.94784,"t","Entire home/apt",5,2,2,3,NA,421,130,10,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.26,1,0,"t"
"11531",38715897,5750240,2013-04-03,100,100,"f",2,2,"t","Brooklyn",40.67966,-73.93362,"t","Private room",2,1.5,1,0,NA,120,50,2,1,1,80,10,10,10,10,10,8,"strict_14_with_grace_period",0.19,1,0,"t"
"11532",38716718,46116564,2015-10-08,100,93,"f",1,1,"f","Manhattan",40.71259,-73.9926,"t","Private room",2,1,1,1,NA,83,40,1,17,17,91,10,9,10,10,10,10,"moderate",1.95,0,0,"t"
"11533",38720714,296080182,2019-09-18,100,100,"f",0,0,"f","Staten Island",40.64534,-74.08625,"t","Entire home/apt",8,2,3,3,NA,180,50,3,9,9,93,10,9,10,10,10,10,"strict_14_with_grace_period",1.04,3,0,"t"
"11534",38723521,125323558,2017-04-11,NA,79,"f",1,1,"t","Brooklyn",40.6711,-73.9169,"t","Private room",2,1,1,1,NA,80,20,1,6,6,88,10,8,10,10,8,9,"strict_14_with_grace_period",0.68,0,0,"t"
"11535",38723925,7658427,2013-07-22,100,50,"f",0,0,"t","Brooklyn",40.71286,-73.95704,"t","Entire home/apt",3,1,1,1,NA,199,150,14,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.13,0,0,"t"
"11536",38729089,277613,2010-11-03,NA,80,"f",0,0,"f","Brooklyn",40.69453,-73.93933,"t","Private room",2,1,1,1,NA,32,20,3,1,1,NA,NA,NA,NA,NA,NA,NA,"moderate",0.19,1,0,"t"
"11537",38730062,135772622,2017-06-19,100,75,"f",1,1,"f","Manhattan",40.851,-73.93407,"t","Private room",1,0,1,1,NA,40,NA,29,1,1,100,10,10,10,10,10,10,"moderate",0.13,0,0,"t"
"11538",38731811,296190695,2019-09-18,NA,100,"f",1,1,"f","Brooklyn",40.69587,-73.93401,"t","Private room",2,1,1,1,NA,80,NA,4,6,6,95,10,10,10,10,10,10,"flexible",0.75,1,0,"t"
"11539",38733040,292896422,2019-09-07,83,93,"t",1,1,"f","Brooklyn",40.63363,-73.93904,"t","Entire home/apt",2,1,0,1,NA,99,0,1,6,6,100,10,10,10,10,10,10,"flexible",1.05,3,0,"t"
"11540",38742891,230119671,2018-12-11,100,99,"f",1,1,"f","Manhattan",40.74492,-74.00463,"t","Entire home/apt",6,2,3,3,NA,850,180,2,32,32,96,10,10,10,10,10,9,"strict_14_with_grace_period",4.12,15,0,"t"
"11541",38746531,287944407,2019-08-21,100,99,"t",1,1,"f","Manhattan",40.76283,-73.98997,"t","Private room",2,1,1,1,NA,149,30,1,3,3,100,10,10,10,10,10,10,"flexible",0.34,0,0,"t"
"11542",38747138,37347240,2015-07-02,80,100,"f",3,3,"t","Manhattan",40.79192,-73.9462,"f","Private room",2,1,1,2,NA,73,30,2,29,29,85,9,10,9,8,9,9,"strict_14_with_grace_period",3.35,10,0,"t"
"11543",38747811,72205340,2016-05-15,NA,92,"f",1,1,"f","Queens",40.75795,-73.82483,"t","Private room",2,1,1,2,NA,50,15,2,7,7,77,9,7,9,9,9,8,"flexible",0.83,0,0,"t"
"11544",38747830,204348856,2018-07-22,100,68,"t",1,1,"f","Manhattan",40.75433,-73.97051,"t","Entire home/apt",4,1,2,4,NA,300,195,28,5,5,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.57,0,0,"t"
"11545",38748578,119692067,2017-03-07,100,92,"f",11,11,"f","Brooklyn",40.64417,-74.00241,"t","Private room",2,1.5,1,1,NA,65,NA,1,11,11,84,9,9,10,9,10,9,"flexible",1.28,2,0,"t"
"11546",38749709,216472138,2018-09-20,100,92,"f",1,1,"f","Brooklyn",40.63966,-73.88797,"t","Entire home/apt",4,1,0,2,NA,95,75,1,14,14,100,10,10,10,10,10,10,"strict_14_with_grace_period",1.6,3,0,"t"
"11547",38751409,296345288,2019-09-19,100,93,"f",3,3,"f","Brooklyn",40.67053,-73.92952,"t","Entire home/apt",16,4,7,10,NA,518,420,2,6,6,93,9,9,10,10,8,9,"strict_14_with_grace_period",0.69,3,0,"t"
"11548",38753560,296362224,2019-09-19,NA,100,"f",1,1,"f","Bronx",40.86965,-73.89523,"t","Private room",1,1,1,1,NA,70,NA,7,1,1,NA,NA,NA,NA,NA,NA,NA,"flexible",0.11,0,0,"t"
"11549",38753787,198018391,2018-06-25,0,98,"f",1,1,"f","Manhattan",40.82295,-73.94899,"t","Entire home/apt",5,1,2,2,NA,165,100,2,4,4,90,10,9,10,8,9,9,"moderate",0.5,0,0,"t"
"11550",38755516,87399999,2016-08-02,100,100,"t",1,1,"f","Manhattan",40.82264,-73.93742,"t","Private room",1,1,1,1,NA,35,NA,5,12,12,100,10,10,10,10,10,10,"strict_14_with_grace_period",1.52,6,0,"t"
"11551",38757773,39481825,2015-07-24,NA,27,"f",1,1,"f","Manhattan",40.81568,-73.96027,"t","Private room",1,1,1,1,NA,50,10,1,8,8,94,10,10,10,9,10,10,"flexible",0.94,0,0,"t"
"11552",38768588,206422697,2018-07-31,NA,100,"f",1,1,"f","Brooklyn",40.70131,-73.9358,"t","Private room",2,1,1,1,NA,200,60,2,3,3,100,10,10,10,10,10,10,"moderate",0.35,0,0,"t"
"11553",38771017,286310789,2019-08-16,NA,38,"t",0,0,"f","Manhattan",40.73249,-73.98263,"t","Entire home/apt",3,1,1,2,NA,125,125,30,1,1,100,10,8,10,10,10,8,"flexible",0.13,0,0,"t"
"11554",38772452,280575073,2019-07-30,100,97,"f",1,1,"f","Brooklyn",40.72235,-73.94151,"t","Shared room",3,1.5,1,3,NA,38,30,30,1,1,100,8,10,6,10,10,10,"strict_14_with_grace_period",0.28,1,0,"t"
"11555",38775304,296539502,2019-09-20,33,67,"f",1,1,"f","Queens",40.7159,-73.80671,"t","Entire home/apt",2,1,0,0,NA,120,50,2,1,1,100,10,10,10,10,10,10,"flexible",0.12,0,0,"t"
"11556",38776007,296511624,2019-09-20,100,88,"f",0,0,"f","Manhattan",40.78027,-73.98356,"t","Entire home/apt",10,4,5,5,NA,800,300,3,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.24,0,0,"t"
"11557",38776375,105634248,2016-11-29,90,96,"f",5,5,"f","Manhattan",40.79286,-73.9678,"t","Entire home/apt",5,1,2,2,NA,200,200,30,1,1,NA,NA,NA,NA,NA,NA,NA,"strict_14_with_grace_period",0.3,1,0,"t"
"11558",38776786,22540706,2014-10-14,NA,25,"f",0,0,"f","Queens",40.78163,-73.80516,"t","Entire home/apt",4,1,1,3,NA,140,30,3,1,1,100,10,10,10,10,10,10,"flexible",0.12,0,0,"t"
"11559",38777334,4027507,2012-10-31,NA,40,"f",1,1,"t","Brooklyn",40.70643,-73.93809,"t","Private room",1,1,1,1,NA,97,50,3,1,1,100,10,8,10,10,10,8,"moderate",0.12,0,0,"t"
"11560",38777847,2439926,2012-05-22,0,50,"f",0,0,"t","Manhattan",40.73191,-73.98839,"f","Entire home/apt",2,1,1,0,NA,260,130,4,2,2,100,10,10,10,10,10,9,"flexible",0.33,0,0,"t"
"11561",38778580,296345288,2019-09-19,100,93,"f",3,3,"f","Brooklyn",40.67159,-73.92993,"t","Entire home/apt",8,2,3,4,NA,249,210,2,13,13,92,10,9,10,10,9,9,"strict_14_with_grace_period",1.63,4,0,"t"
"11562",38779228,296345288,2019-09-19,100,93,"f",3,3,"f","Brooklyn",40.6712,-73.93011,"t","Entire home/apt",9,2,4,5,NA,269,210,2,8,8,75,10,9,10,10,9,8,"strict_14_with_grace_period",0.96,3,0,"t"
"11563",38779756,296574695,2019-09-20,100,67,"f",3,3,"f","Brooklyn",40.63741,-73.9156,"t","Entire home/apt",5,1,2,3,NA,165,NA,7,2,2,100,10,10,10,10,9,10,"flexible",0.25,1,0,"t"
"11564",38780110,2930761,2012-07-14,100,96,"t",6,6,"t","Queens",40.75042,-73.78705,"t","Private room",1,2,1,1,NA,56,100,3,2,2,100,10,10,10,10,10,10,"flexible",0.23,0,0,"t"
"11565",38780716,12244687,2014-02-14,33,100,"f",3,3,"t","Manhattan",40.76392,-73.98788,"t","Private room",2,1,1,1,NA,162,56,3,3,3,93,10,10,9,10,10,9,"moderate",0.41,0,0,"t"
"11566",38780763,296410266,2019-09-19,NA,100,"f",0,0,"t","Queens",40.71952,-73.90369,"t","Private room",2,1,1,1,NA,35,35,2,7,7,94,10,9,9,10,9,9,"strict_14_with_grace_period",0.83,0,0,"t"
"11567",38782462,296605957,2019-09-20,75,76,"f",3,3,"f","Queens",40.76121,-73.76662,"t","Private room",2,1,1,1,NA,89,30,1,1,1,100,8,8,10,10,10,6,"flexible",0.26,1,0,"t"
"11568",38787352,55527442,2016-01-21,100,93,"f",2,2,"t","Manhattan",40.74876,-73.97691,"t","Entire home/apt",2,1,1,1,NA,116,NA,2,5,5,75,9,10,10,10,10,8,"flexible",0.66,0,0,"t"
"11569",38791590,156547988,2017-10-28,71,94,"f",2,2,"f","Queens",40.67883,-73.84921,"t","Entire home/apt",4,1,1,2,NA,80,65,1,8,8,70,7,7,10,9,10,8,"strict_14_with_grace_period",1.12,3,0,"t"
"11570",38794892,296716302,2019-09-21,100,88,"f",1,1,"f","Brooklyn",40.6326,-73.89697,"t","Private room",7,1,1,6,NA,100,100,1,3,3,87,8,7,10,9,6,7,"flexible",0.37,1,0,"t"
"11571",38795368,136631734,2017-06-23,100,86,"f",1,1,"f","Brooklyn",40.71968,-73.948,"t","Entire home/apt",2,1,1,1,NA,130,45,1,3,3,90,10,8,10,10,10,10,"flexible",0.34,1,0,"t"
"11572",38797417,296771080,2019-09-21,NA,75,"f",1,1,"t","Brooklyn",40.65899,-73.92156,"t","Private room",2,1,1,1,NA,70,50,1,1,1,100,10,10,10,10,8,10,"strict_14_with_grace_period",0.13,0,0,"t"
"11573",38798075,296787187,2019-09-21,NA,100,"f",0,0,"t","Brooklyn",40.64209,-73.95097,"t","Entire home/apt",7,1,2,4,NA,225,100,3,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.25,1,0,"t"
"11574",38799098,267272502,2019-06-09,100,90,"f",5,5,"f","Bronx",40.84307,-73.9054,"t","Private room",2,1,1,0,NA,60,30,6,4,4,100,10,10,10,10,10,10,"flexible",0.75,4,0,"t"
"11575",38799398,102243363,2016-11-02,100,84,"t",1,1,"f","Manhattan",40.71371,-73.9881,"t","Shared room",2,1,1,2,NA,70,30,2,6,6,100,10,8,10,10,10,10,"strict_14_with_grace_period",0.77,3,0,"t"
"11576",38799923,68011630,2016-04-20,NA,87,"f",1,1,"t","Brooklyn",40.64082,-73.95614,"t","Shared room",2,1,1,1,NA,30,13,1,6,6,93,10,9,10,10,9,9,"flexible",0.7,0,0,"t"
"11577",38801002,293227571,2019-09-08,100,97,"f",5,5,"f","Queens",40.73864,-73.86987,"t","Shared room",1,1,1,0,NA,20,25,1,2,2,100,10,10,10,10,10,10,"moderate",0.24,0,0,"t"
"11578",38801560,295618201,2019-09-17,100,95,"f",0,0,"f","Queens",40.70253,-73.82473,"t","Entire home/apt",8,2,3,4,NA,125,57,2,6,6,100,10,10,10,10,9,10,"strict_14_with_grace_period",0.97,3,0,"t"
"11579",38812926,37347240,2015-07-02,80,100,"f",3,3,"t","Manhattan",40.79229,-73.94429,"f","Entire home/apt",7,2,2,4,NA,293,70,7,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.14,0,0,"t"
"11580",38816791,1705320,2012-02-05,NA,86,"f",2,2,"t","Brooklyn",40.713,-73.9633,"t","Private room",1,1,1,2,NA,149,60,1,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.25,0,0,"t"
"11581",38817965,8859950,2013-09-16,100,90,"f",0,0,"f","Brooklyn",40.7117,-73.95816,"t","Private room",2,1,1,1,NA,75,35,7,6,6,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.8,2,0,"t"
"11582",38819320,293227571,2019-09-08,100,97,"f",5,5,"f","Queens",40.73864,-73.87061,"t","Shared room",1,1,1,0,NA,20,25,1,2,2,60,6,8,7,7,10,6,"moderate",0.24,0,0,"t"
"11583",38827003,7121164,2013-06-26,NA,75,"f",1,1,"f","Brooklyn",40.68206,-73.98777,"f","Entire home/apt",2,1,1,1,NA,150,NA,4,1,1,100,10,10,10,10,10,10,"flexible",0.19,1,0,"t"
"11584",38837054,246058428,2019-02-28,NA,86,"f",1,1,"f","Manhattan",40.80305,-73.95039,"t","Private room",2,1,1,1,NA,58,15,1,9,9,89,9,10,9,10,10,9,"strict_14_with_grace_period",1.06,0,0,"t"
"11585",38840488,921897,2011-08-04,100,99,"f",3,3,"f","Brooklyn",40.70826,-73.95275,"t","Entire home/apt",8,1,3,6,NA,299,149,7,15,15,92,10,10,10,9,9,9,"strict_14_with_grace_period",1.87,8,0,"t"
"11586",38845028,297412282,2019-09-23,NA,36,"f",1,1,"f","Manhattan",40.79212,-73.97566,"t","Private room",2,2,2,1,NA,150,10,1,1,1,60,6,2,10,10,10,10,"flexible",0.13,0,0,"t"
"11587",38845736,193942619,2018-06-06,NA,48,"f",1,1,"f","Manhattan",40.72813,-73.98452,"t","Private room",1,1,1,1,NA,95,NA,1,12,12,87,9,9,8,9,10,9,"flexible",1.45,2,0,"t"
"11588",38848670,2807987,2012-07-02,NA,63,"f",0,0,"t","Manhattan",40.73107,-73.98505,"t","Private room",2,1,1,1,NA,150,120,3,2,2,90,9,9,9,10,10,10,"strict_14_with_grace_period",0.27,0,0,"t"
"11589",38853605,297498338,2019-09-23,100,40,"f",1,1,"f","Bronx",40.85142,-73.90489,"t","Private room",1,1,1,1,NA,35,NA,1,2,2,100,10,9,10,10,9,10,"flexible",0.31,0,0,"t"
"11590",38866268,1746765,2012-02-13,NA,90,"t",0,0,"f","Brooklyn",40.6804,-73.9129,"t","Entire home/apt",4,1,1,2,NA,90,100,2,12,12,97,10,10,10,10,10,10,"strict_14_with_grace_period",1.51,4,0,"t"
"11591",38871574,225530795,2018-11-13,100,92,"f",1,1,"f","Staten Island",40.62922,-74.11332,"t","Private room",2,1,1,2,NA,50,NA,2,3,3,93,10,9,10,10,10,8,"strict_14_with_grace_period",0.36,0,0,"t"
"11592",38871898,288495135,2019-08-23,NA,90,"f",0,0,"f","Brooklyn",40.68072,-73.99668,"t","Private room",2,1,1,1,NA,110,40,3,4,4,95,10,10,10,10,10,10,"flexible",0.5,1,0,"t"
"11593",38875424,9293730,2013-10-07,100,60,"f",19,19,"f","Manhattan",40.7707,-73.95746,"t","Entire home/apt",3,1,1,1,NA,115,150,30,1,1,100,10,8,10,10,10,6,"strict_14_with_grace_period",0.31,1,0,"t"
"11594",38878802,297745464,2019-09-24,NA,75,"f",1,1,"f","Manhattan",40.83458,-73.93856,"t","Private room",2,1,1,1,NA,49,55,1,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.13,0,0,"t"
"11595",38879682,21170120,2014-09-10,83,73,"f",4,4,"f","Brooklyn",40.68371,-73.95649,"t","Entire home/apt",4,1,2,2,NA,165,150,4,3,3,93,9,10,10,10,9,9,"strict_14_with_grace_period",0.4,1,0,"t"
"11596",38883287,21485411,2014-09-18,NA,100,"f",2,2,"t","Brooklyn",40.68863,-73.95625,"t","Private room",2,1,1,1,NA,85,20,1,3,3,100,10,9,10,10,10,10,"flexible",0.41,0,0,"t"
"11597",38883635,297794139,2019-09-25,100,73,"f",1,1,"f","Manhattan",40.85532,-73.93123,"t","Private room",2,1,1,2,NA,50,55,30,3,3,93,9,9,10,10,10,9,"moderate",0.38,0,0,"t"
"11598",38891646,289873276,2019-08-28,100,90,"f",4,4,"f","Queens",40.70261,-73.77952,"t","Private room",1,1,0,1,NA,45,20,2,2,2,100,10,10,10,10,8,10,"strict_14_with_grace_period",0.27,0,0,"t"
"11599",38895697,105315535,2016-11-27,90,70,"f",3,3,"f","Brooklyn",40.67489,-73.968,"t","Entire home/apt",4,1,1,1,NA,137,100,3,1,1,100,10,10,10,10,10,10,"flexible",0.17,0,0,"t"
"11600",38896090,288568674,2019-08-24,43,100,"f",1,1,"t","Queens",40.7069,-73.75863,"t","Entire home/apt",4,1.5,2,2,NA,60,60,1,2,2,NA,NA,NA,NA,NA,NA,NA,"flexible",0.27,0,0,"t"
"11601",38896466,267818044,2019-06-11,100,87,"f",1,1,"f","Queens",40.75406,-73.92429,"t","Entire home/apt",10,2,4,5,NA,325,125,2,2,2,90,8,9,10,10,10,9,"flexible",0.33,1,0,"t"
"11602",38896900,215007680,2018-09-12,NA,75,"f",1,1,"t","Bronx",40.88498,-73.90338,"t","Private room",2,1,1,1,NA,70,NA,2,4,4,100,10,10,10,10,10,10,"moderate",0.5,1,0,"t"
"11603",38898269,297904807,2019-09-25,NA,67,"f",0,0,"f","Manhattan",40.7725,-73.95469,"t","Entire home/apt",3,1,1,1,NA,180,40,2,5,5,92,10,9,10,10,10,10,"strict_14_with_grace_period",0.84,4,0,"t"
"11604",38898990,297910507,2019-09-25,NA,60,"f",0,0,"f","Queens",40.74469,-73.82504,"t","Private room",1,1,1,1,NA,35,30,1,2,2,80,10,8,7,10,8,10,"flexible",0.26,0,0,"t"
"11605",38899883,85712984,2016-07-24,NA,67,"f",1,1,"t","Brooklyn",40.68203,-73.91885,"t","Entire home/apt",2,1,1,1,NA,130,150,3,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.24,1,0,"t"
"11606",38906453,297973744,2019-09-25,NA,89,"t",0,0,"f","Manhattan",40.827,-73.94615,"t","Private room",1,1,1,1,NA,45,9,2,12,12,98,10,10,10,10,9,10,"strict_14_with_grace_period",1.49,1,0,"t"
"11607",38907186,1709876,2012-02-06,100,87,"t",1,1,"t","Brooklyn",40.72078,-73.94718,"t","Private room",2,1,1,1,NA,94,68,14,5,5,96,10,10,10,9,10,9,"strict_14_with_grace_period",0.68,2,0,"t"
"11608",38908079,267181040,2019-06-08,100,97,"t",3,3,"f","Queens",40.76449,-73.9313,"t","Entire home/apt",7,2,3,4,NA,298,100,28,16,16,99,10,10,10,10,10,10,"moderate",1.94,1,0,"t"
"11609",38908173,289873276,2019-08-28,100,90,"f",4,4,"f","Queens",40.70101,-73.78089,"t","Private room",1,1,0,1,NA,40,25,2,1,1,60,8,8,10,6,8,8,"strict_14_with_grace_period",0.14,0,0,"t"
"11610",38908592,142352236,2017-07-25,100,93,"t",2,2,"f","Manhattan",40.75453,-73.99703,"t","Entire home/apt",2,1,2,2,NA,250,200,30,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.14,0,0,"t"
"11611",38910260,297999436,2019-09-25,50,88,"f",1,1,"f","Manhattan",40.73245,-73.97888,"t","Entire home/apt",6,1,2,3,NA,350,120,1,19,19,98,10,10,10,10,10,10,"moderate",2.24,0,0,"t"
"11612",38910508,142352236,2017-07-25,100,93,"t",2,2,"f","Manhattan",40.754,-73.99661,"t","Entire home/apt",4,1,2,0,NA,220,200,30,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.16,0,0,"t"
"11613",38912073,266749340,2019-06-06,100,89,"f",4,4,"f","Brooklyn",40.68961,-73.92457,"t","Entire home/apt",16,4,7,15,NA,425,150,1,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.34,1,0,"t"
"11614",38919206,298075645,2019-09-26,90,86,"t",4,4,"f","Queens",40.67177,-73.7751,"t","Private room",2,1,1,1,NA,100,25,2,15,15,99,10,10,10,10,9,9,"strict_14_with_grace_period",1.76,3,0,"t"
"11615",38923034,51954926,2015-12-21,100,99,"t",1,1,"t","Brooklyn",40.69444,-73.94729,"t","Private room",2,2,1,1,NA,65,10,2,19,19,98,10,10,10,10,9,10,"moderate",2.43,7,0,"t"
"11616",38923807,293264001,2019-09-08,100,100,"t",0,0,"f","Brooklyn",40.68192,-73.94405,"t","Shared room",3,2,1,3,NA,29,30,30,2,2,100,10,10,10,10,7,10,"strict_14_with_grace_period",0.27,1,0,"t"
"11617",38930562,298171880,2019-09-26,NA,100,"f",1,1,"f","Brooklyn",40.67681,-73.94765,"t","Private room",2,1,0,1,NA,80,20,1,7,7,91,10,9,10,10,10,9,"strict_14_with_grace_period",0.85,2,0,"t"
"11618",38930835,9155963,2013-10-01,90,73,"f",2,2,"t","Manhattan",40.72571,-73.98752,"t","Entire home/apt",15,0,4,0,NA,1500,100,1,1,1,100,10,8,10,10,10,8,"flexible",0.12,0,0,"t"
"11619",38931115,1709876,2012-02-06,100,87,"t",1,1,"t","Brooklyn",40.71984,-73.94765,"t","Private room",2,1,1,1,NA,94,68,14,4,4,95,10,10,10,10,9,9,"strict_14_with_grace_period",0.49,2,0,"t"
"11620",38931289,224314967,2018-11-05,100,62,"f",2,2,"f","Brooklyn",40.70088,-73.92512,"f","Private room",2,1,1,1,NA,79,30,3,2,2,100,10,10,10,10,10,9,"strict_14_with_grace_period",0.25,0,0,"t"
"11621",38933636,224314967,2018-11-05,100,62,"f",2,2,"f","Brooklyn",40.70034,-73.92712,"f","Private room",2,1,1,1,NA,69,30,2,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.19,1,0,"t"
"11622",38933996,298202707,2019-09-26,40,96,"f",0,0,"t","Queens",40.70209,-73.89696,"t","Entire home/apt",3,1,1,2,NA,50,0,4,21,21,93,9,9,10,10,9,9,"moderate",2.56,7,0,"t"
"11623",38935075,242152267,2019-02-09,NA,64,"f",0,0,"f","Brooklyn",40.71946,-73.95094,"t","Private room",1,1,1,1,NA,139,150,3,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.13,0,0,"t"
"11624",38936287,297907675,2019-09-25,0,100,"f",2,2,"f","Brooklyn",40.64482,-73.89892,"t","Private room",2,1,1,2,NA,70,25,1,2,2,100,10,10,10,10,10,10,"flexible",0.24,0,0,"t"
"11625",38936993,2631556,2012-06-13,71,60,"f",1,1,"f","Manhattan",40.86877,-73.92221,"f","Entire home/apt",9,1,3,6,NA,127,100,3,1,1,NA,NA,NA,NA,NA,NA,NA,"strict_14_with_grace_period",0.13,0,0,"t"
"11626",38938784,254689156,2019-04-10,NA,94,"t",1,1,"f","Brooklyn",40.64209,-73.94669,"t","Private room",2,1,1,1,NA,50,25,2,11,11,98,10,9,10,10,10,9,"flexible",1.48,1,0,"t"
"11627",38939808,101285918,2016-10-25,0,50,"f",0,0,"f","Queens",40.73138,-73.87491,"t","Shared room",2,2.5,1,4,NA,40,0,1,1,1,80,6,6,6,6,6,6,"moderate",0.12,0,0,"t"
"11628",38949408,162684269,2017-12-14,NA,67,"f",0,0,"f","Queens",40.76133,-73.77133,"t","Private room",2,2.5,3,1,NA,110,50,3,8,8,100,10,10,10,10,10,10,"flexible",0.93,1,0,"t"
"11629",38953430,9669675,2013-10-27,100,58,"f",2,2,"t","Manhattan",40.80674,-73.94969,"t","Private room",1,1,1,0,NA,85,0,1,3,3,100,10,10,10,10,10,9,"moderate",0.39,0,0,"t"
"11630",38956772,269305936,2019-06-17,0,100,"f",4,4,"f","Manhattan",40.75588,-73.96991,"t","Hotel room",2,1,1,2,NA,149,0,1,1,1,100,8,10,10,10,10,8,"flexible",0.15,0,0,"t"
"11631",38957604,185407096,2018-04-20,80,84,"f",2,2,"f","Manhattan",40.75018,-73.97963,"t","Entire home/apt",10,2,4,7,NA,799,250,5,1,1,100,10,8,10,10,10,10,"strict_14_with_grace_period",0.32,1,0,"t"
"11632",38959350,289873276,2019-08-28,100,90,"f",4,4,"f","Queens",40.70233,-73.78081,"t","Private room",1,1,0,1,NA,50,20,2,1,1,40,6,4,2,4,4,4,"flexible",0.13,0,0,"t"
"11633",38960142,30891489,2015-04-09,NA,90,"f",0,0,"t","Brooklyn",40.69309,-73.94556,"t","Private room",1,1,1,1,NA,70,30,2,5,5,100,10,10,10,10,9,10,"strict_14_with_grace_period",0.61,0,0,"t"
"11634",38963495,55149412,2016-01-18,NA,99,"f",5,5,"t","Manhattan",40.71304,-73.98553,"t","Private room",2,1,1,1,NA,100,50,1,8,8,90,9,9,9,9,9,9,"strict_14_with_grace_period",0.94,4,0,"t"
"11635",38963635,55149412,2016-01-18,NA,99,"f",5,5,"t","Manhattan",40.71332,-73.98542,"t","Private room",2,1,1,1,NA,100,50,1,8,8,83,9,9,9,10,10,9,"strict_14_with_grace_period",0.94,4,0,"t"
"11636",38971745,298205971,2019-09-26,100,81,"t",1,1,"f","Queens",40.73626,-73.85928,"t","Private room",2,1,1,1,NA,80,100,2,9,9,98,10,10,10,10,10,10,"moderate",1.08,2,0,"t"
"11637",38977631,292498912,2019-09-06,NA,75,"f",1,1,"t","Manhattan",40.70669,-74.00768,"t","Private room",2,1,1,1,NA,150,NA,1,1,1,40,4,4,10,10,10,8,"flexible",0.13,0,0,"t"
"11638",38979225,270562173,2019-06-22,NA,89,"f",2,2,"f","Brooklyn",40.68868,-73.93711,"t","Private room",2,1,2,2,NA,70,20,1,1,1,20,2,10,2,2,2,2,"flexible",0.12,0,0,"t"
"11639",38982901,298677689,2019-09-28,100,100,"t",0,0,"f","Bronx",40.86444,-73.85066,"t","Entire home/apt",2,1,1,1,NA,70,50,2,14,14,96,10,10,10,10,10,10,"strict_14_with_grace_period",1.68,7,0,"t"
"11640",38990832,298747627,2019-09-29,100,62,"f",3,3,"f","Queens",40.75207,-73.83114,"t","Private room",2,1,1,1,NA,50,25,2,3,3,100,10,10,10,10,10,10,"flexible",0.53,1,0,"t"
"11641",38992350,258046402,2019-04-25,100,99,"t",2,2,"f","Manhattan",40.8341,-73.9466,"t","Private room",2,1,1,2,NA,47,100,1,17,17,100,10,10,10,10,10,10,"strict_14_with_grace_period",2.04,1,0,"t"
"11642",38993493,298338860,2019-09-27,100,100,"f",5,5,"t","Manhattan",40.75071,-73.98503,"t","Private room",2,1,1,2,NA,10000,NA,1,5,5,68,5,10,7,6,10,8,"flexible",0.93,5,0,"t"
"11643",38993556,298338860,2019-09-27,100,100,"f",5,5,"t","Manhattan",40.75087,-73.98702,"t","Private room",2,1,1,1,NA,10000,NA,1,3,3,67,9,6,9,9,10,7,"flexible",0.53,1,0,"t"
"11644",38993616,298338860,2019-09-27,100,100,"f",5,5,"t","Manhattan",40.7491,-73.98645,"t","Private room",2,1,1,2,NA,10000,NA,1,2,2,100,10,10,10,10,10,10,"flexible",0.38,2,0,"t"
"11645",38993679,298338860,2019-09-27,100,100,"f",5,5,"t","Manhattan",40.74871,-73.98561,"t","Private room",2,1,1,1,NA,10000,NA,1,1,1,60,10,10,2,10,10,10,"flexible",0.3,1,0,"t"
