"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"12365","39837361","619895675",2020-03-19,327211984,"William","Great Space"
"12366","39837361","621037096",2020-03-27,102910873,"Clifton","Very comfortable and if you like to record music this is the place for you. Only problem about the studio is they don’t use Pro-Tools but besides that everything is amazing !"
"12367","39837361","623429554",2020-04-30,169397996,"Stephanie","Great space. Hosts are amazing. Just like photos. Everything went smoothly from check in to check out. Definitely will be coming back. Thanks again."
"12368","39837568","620038751",2020-03-20,337754959,"Nika","Edwards’s place is unique and he truly has been one of the best hosts possible. 
The apartment is brand new, the building itself has plenty of amenities and the view from the window is just spectacular. 

Edward was very communicative, easy on helping out with all the questions I had during my stay.
Highly recommended"
"12369","39837617","625969730",2020-05-24,346930915,"Jose","You won’t be disappointed"
"12370","39839813","618620979",2020-03-15,21976328,"Olivia","Ruby and Danny were excellent hosts and went out of their way to ensure my stay was as good as it could be. The flat has a lovely comfy bed, is really nicely furnished, and has everything you could possibly need. The flat was located perfectly for me to discover both Brooklyn and Manhattan, and as a solo traveller I felt that the area felt safe, with plenty of restaurants, cafes, bakeries and bars in walking distance. I would 100% stay again."
"12371","39840444","619415916",2020-03-17,41694493,"Jessica","Jack is very nice and flexible host , his appartment is very clean and you have all necessary equipment in and around. The location is perfect I could did everything I wanted by feet and Jack gave me real good tips. It was a very agreable stay."
"12372","39840444","621678752",2020-04-03,185928886,"Daniel","I had a great stay. the room was very clean and cozy. Jack was also very reasonable and hospitable."
"12373","39843036","618019597",2020-03-14,264203137,"Mavi","It was okay overall"
"12374","39843036","618702269",2020-03-15,98287157,"Karyn","This Airbnb location was pretty okay. Exactly like the pictures."
"12375","39844839","624240134",2020-05-08,108778995,"Nadia","Host was amazing at communicating and helping with anything needed."
"12376","39846491","619456102",2020-03-17,58504236,"Ree","Val and his family were wonderful. He was very accommodating with an early check in due to our flight. Though this is a shared space, we had lots of privacy. Would stay here again!"
"12377","39846491","620088440",2020-03-20,110902140,"Jada","Great stay as always! Thank you"
"12378","39846491","620505864",2020-03-22,110902140,"Jada","Great stay"
"12379","39846491","620765495",2020-03-24,110902140,"Jada","Great host! Thank you again"
"12380","39852494","624028403",2020-05-05,342986527,"Cassandra","Very close to Penn station and Madison square garden! You can see them from the bedroom windows! 4th floor walk-up. It can take some fine tuning to get a good water temperature, but nothing that can't be expected with NYC plumbing."
"12381","39852539","618674937",2020-03-15,228784836,"Bryam","El subway está cerca y se puede llegar hasta Manhattan. El lugar está bien amoblado y limpio"
"12382","39852539","620064354",2020-03-20,180669226,"Jinny","Nice house"
"12383","39852539","620944517",2020-03-26,342265935,"Enoye","I enjoyed my stay here , place was so amazing !"
"12384","39857384","624942038",2020-05-16,220065065,"Dayton","Great value. Enjoyed my stay. Great location."
"12385","39860504","622591429",2020-04-17,280724929,"Jessica","Please notify your guests if bookings will be cancelled or if they are not available. It was extremely disappointing to get to the building and be greeted with locked doors, no lights and no staff to contact. We called multiple times and it was very stressful having to rebook the same day. One of the things that really upset me was the lack of communication. It was unfortunate to have to travel all the way to our hotel to realize there was absolutely no one inside and had to reach out to Airbnb for them to contact the host, which in return cancelled, still without a notice. We were excited to stay here but now we are not sure if we would ever try to rebook at this establishment again."
"12386","39863817","618044395",2020-03-14,329475939,"RaiShaun","We had such and amazing time. Anette's bnb was extremely accommodating and without a doubt a home away from home.This is hands down the best air bnb ever. Thank you for giving us a chance to see New York and experience the luxury that is this bnb."
"12387","39865051","625261220",2020-05-18,30169253,"Shash","First off, Joey’s hospitality is class A.
I will never forget his offering me a packet of gloves and several masks for safety.
This unforgettable stay was drawn out due to onset of Covid-19. 
My room, private bath and use of kitchen could not have been more accommodating for the situation.
Host graciously agreed to several extention adjustments.

The apartment has been newly renovated, and thoughtfully accessorized for the traveler. I appreciated it’s cleanliness and uncluttered simplicity.
Bed is comfortable, desk with reading lamp and rack for clothing were very useful.
Ridgewood is an interesting, diverse, and emerging art community. 
Across the street, fantastic Billy’s Market, with a vast variety of grocery items, kept me well supplied through quarantine.
Train station location, transport to Manhattan & boroughs quick and convenient.
5 stars for staying at Joey’s"
"12388","39869406","618022769",2020-03-14,260222884,"Kate","Host responded promptly. Location was great!"
"12389","39869406","625095324",2020-05-17,341662544,"Carolann","Very clean room . With private bathroom that sparkles . Overall loved the stay ."
"12390","39869844","618008547",2020-03-14,104643803,"Kirsten Reintje","It was the first time I choose a shared appartement. It was way better than I expected. We really felt at home. Salvador and Juliana treat you as friends/family. We started the day together at the breakfast table with coffee, talking about our plans for that day. They shared a lot off tips with us. Salvador makes his own bread, so you wake up with the smell of freshly baked bread. When they had friends over for diner and we arived home, they invited us to sit with them. The last night they cooked us an amazing meal. It was the perfect ending to say goodbye. If you are social and like to get to know people and their culture.. You will really enjoy your stay here. 
Salvador and Juliana are home a lot, working from home, making art with a 3d printer. Still they are really quiet when you are at home. We never had to be at the same time in the bathroom, I think they take it into acocount. The place is very clean. The bed was heaven, we really slept like a baby. The towels where also hotelquality. The street is a bit noisy, but after a whole day spent in Manhatten you sleep through it. Its near to the metro (3min) and for us it was the perfect location. We also wanted to explore Brooklyn (Williamsburg, Dumbo). If you want to explore Harlem and the upper east side it will take you a 50min/1h travel time. The metro goes almost every 5mins so you can travel quickly into manhatten.
Tips:
1) Go see 'the moulin rouge' (broadwayshow) and a professional basketballgame (we went to the nets/Barclays Center). Go to the gutter for some old school bowling when its raining.
2) Breakfast/Lunch: B-cup, the bedford, hutch & waldo cafe, Joseph Leonard, Pitanga, big daddy's, Lexington Candy Shop
3) Diner: thursday kitchen (My favorit!), Rubirosa, Monomono
4) Jazzbar: Peppi's cellar, Tomi Jazz
5) Cocktailbar: Peachy's
6) Rooftopbar: CloudM
6) Juiceshop: Juice generation"
"12391","39870438","619436022",2020-03-17,333428635,"Mike","This is my first Airbnb stay and I couldn’t imagine a better experience. Francesco immediately made me feel like home and was extremely helpful with local tips and guidance. 
The room has an amazing bed so I slept really well, and Francesco’s professional espresso machine (that was provided as a free service!!) is a great way to start your morning. Shower is blasted with any kind of soap there is and you’ll need and the house and room is generally just filled with sweet gestures like chocolates and snacks. It is clear that for Francesco hosting on Airbnb is more than just a job.
About the area-the neighborhood is really cool with many good restaurants and clubs like house of yes and the Brooklyn mirage so you could really do so many things without even leaving the area. Subway station is literately across the street (a 20 seconds walk) and it will take less than 15 minutes to get to the center of Manhattan.
I think this is the best value you could get for you money in a New York Airbnb. Truly recommended!!!!"
"12392","39871464","618066913",2020-03-14,11881936,"Oksana","Was pleased with my stay. Halls and room smelled a bit musty however it was a clean hotel. The room I stayed in (205) has a busted wardrobe but it’s still functional."
"12393","39871464","624527557",2020-05-11,286717990,"April","Personal message to owners of this listening: Next time you post a listing, make sure your fucking location is open. Stop scamming people. Especially during all of this. Should be ashamed. 

I booked a room and it was confirmed within 10 minutes. I arrived later to see they were closed. No response from the host at all and I got no refund. Fucking ridiculous."
"12394","39871722","619155834",2020-03-16,341290528,"Roddrell",NA
"12395","39871722","622032007",2020-04-08,206260220,"Idalia","Altamente recomendado Casa bonita,limpia y ordenada ,cerca del tren,ambiente muy Familiar Gracias por todo son excelentes anfitriones y por supuesto volveria a hospedarme con ustedes :)"
"12396","39900800","628288907",2020-06-07,346474252,"Janielle","Zelda’s place was amazing she was such a great host i would definitely book again."
"12397","39902247","622648621",2020-04-18,291667562,"Sylvester","Great amenities,clean quiet atmosphere. Respectful host."
"12398","39902247","625739913",2020-05-23,285776350,"Taylor","Good stay."
"12399","39902247","626334574",2020-05-26,113372974,"Dj","A+++ always"
"12400","39902247","626518326",2020-05-28,231200311,"Ajani","HIGHLY RECOMMENDED!!!"
"12401","39903508","625069160",2020-05-17,132975692,"Jonathan","We consider ourselves lucky to have found Gigi and Daniel’s space. We needed a place to stay quickly as our home was under renovation and the work was put on pause due to the COVID19 outbreak in NYS. As Gigi and Daniel’s FIRST guest, they worked with us and got in quick and smoothly. The stress free and smooth process made me feel safe, which was my top priority as I moved in 7 months pregnant and with a young child. Not only did we have a lovely host but a space with lots of new amenities such as the bathroom, bright lighting, bedding and comfortable furnishings. We would absolutely recommend the space to our friends and family, when they come to visit us again, which we hope is soon!"
"12402","39907325","623074834",2020-04-25,342261856,"Paul","This is a nice apartment located in a nice neighborhood I wish I didn't have to leave."
"12403","39911299","623074770",2020-04-25,130768387,"Enio","Great location, very convenient!"
"12404","39916196","618742741",2020-03-15,276128475,"Kerry","Great location, excellent hostess"
"12405","39917860","622789830",2020-04-20,214135056,"信忠","so good"
"12406","39919408","621458137",2020-03-31,4921107,"Lauren","This flat was super chic and when I arrived it was lovely and clean. It was stocked up with all the essentials and compliments, it has beautiful modern furniture, it’s spacious and has everything you need. 

I loved spending 3 months here as the flat is so homely. It had all accounts on the tv to watch any favourite TV shows and the big kitchen was great to cook in. 

It’s situated on a quiet street and being on the top floor it has great privacy/ security. 

Rodney and management were a text away in case I needed anything and were responsive to any questions. Brooklyn was a great area to stay, you are 2 metro stops away from Williamsburg in which has some amazing rooftop bars / shopping. Bed-stuy also has some great local restaurants, cafes and fitness classes.   
Would highly recommend!"
"12407","39919890","618024725",2020-03-14,335841484,"Hussain","There is a fitness center downstair. It is a +."
"12408","39919890","619121549",2020-03-16,81302784,"Raul","Great host"
"12409","39919890","619864618",2020-03-19,340676499,"Patrice","Unfortunately I had to cut my trip short due to the Coronavirus pandemic and I left early to head back home. Meridith was kind enough to refund me the remaining of my stay. I really appreciate that she did this for me. Other than that, I enjoyed my stay at Meridith’s place and hope to return again once this crisis is over."
"12410","39920610","621436585",2020-03-31,38871017,"Shalin","Super clean, up to date, good amenities, great location"
"12411","39920891","618063812",2020-03-14,253577014,"Kailah","AMAZING, the host hospitality was awesome. I felt right @ home. I recommend and would definitely stay again ! I like my privacy and he understood that but was still friendly when we ran across each other 

Parking isnt hard to find just the longevity of it was a tad bit annoying. Best times to find parking around 5:30-7:45 ish. 

All in all. Absolutely ENJOYED my stay here, thank you Yannh ."
"12412","39921713","623011083",2020-04-24,243366151,"Cyn","Cool spot. Stores n deli a block up, convenient. Would recommend!"
"12413","39921713","625986174",2020-05-24,263577465,"Muhammad","Comfort."
"12414","39924453","621671771",2020-04-03,146674392,"Piar","I super loved it here . Didn’t want to leave will definitely book again"
"12415","39924453","621930197",2020-04-06,89038126,"Boris","Beautiful Duplex !! Great location and the apartment has everything that you need ."
"12416","39924453","622295836",2020-04-12,262451786,"Sy","This place was absolutely amazing! I would definitely book again. It was very clean and welcoming, and the location is great."
"12417","39924453","622735530",2020-04-19,28685396,"Quadina","This place is perfect for a nice weekend getaway in the middle of Brooklyn (which is what we did) The host was great, funny and inviting, and communicated thoroughly with us. The space is spacious and clean,, and the decor is real rustic and sheek, we loved it!"
"12418","39924453","622966221",2020-04-23,235282496,"Jordan","One thing I can say is that the host was great and very timely with her responses. The place definitely looks as it does in photos but if you're anything like me, the inside does not look as good as it appears. The first thing I noticed was spillage and old food, in the fridge. Although, the host offered to come back and clean after she had left, I declined and decided to clean it for myself. On top of that, my guests and I spent majority of our first day cleaning the entire house from top to bottom. The sheets in the bedrooms were stained/dirty, the kitchen was filthy (stovetop, sink, counter, fridge, oven), and none of the kitchenware like the pans, pots, etc were appealing enough to cook in nor use. Everywhere else was fairly clean but we proceeded to clean anyway, as extra precaution. The worst part was having to spend my own money to wash the sheets provided in the dingy, little laundry room in the basement– which should have been freshly washed already. However, it was a nice area and the place/neighborhood was pretty quiet. Overall, I made the best out of my stay."
"12419","39924453","624152847",2020-05-07,344945362,"Cassaundra","Great value. The host was very receptive and  the place was immaculate I will definitely re-book"
"12420","39924453","624445909",2020-05-10,140789265,"Hayong","good"
"12421","39924453","625236713",2020-05-18,249444708,"Ashley","I must say from the very day I booked you guys have been amazing! There are no words to truly explain how amazing Noosh is. To know her is to love her! Definitely booking again!! Appreciate everything & we def had a great time!!"
"12422","39924453","626109722",2020-05-25,214334837,"Karma","Cute place,  there is a narrow spiral staircase that leads to downstairs and the backyard is not as big as displayed in photos"
"12423","39926962","622588592",2020-04-17,103283742,"Chucky","This is the best location you can get.  The bathroom was bad the tenants were dirty. Kitchen semi clean ... I thought I was going to catch the coronavirus in this house"
"12424","39928876","619411478",2020-03-17,7410715,"William","Circe is wonderful as is her dog :) lovely flat too. Shame I didn't get to stay as long as planned!"
"12425","39928876","623945413",2020-05-04,183776742,"Simran","My stay was beautiful and I felt at home. The place has a very warm, soothing and pure vibe. Thank you for hosting me, Circe."
"12426","39928876","624237388",2020-05-08,11545190,"Daniel","A good welcoming from Circes dog."
"12427","39928876","625356322",2020-05-19,341008550,"David","Host cancelled in the middle of my stay due to her own personal issues
Place is only suited for a single solo female vegan traveler"
"12428","39928876","625635507",2020-05-22,106964762,"Kwame","Cool set up clean environment"
"12429","39928876","626792111",2020-05-30,138263794,"Albert","Clean, peaceful and comfy space to relax in with bonus of adorable doggo & kind host"
"12430","39930214","621471342",2020-03-31,158802997,"Johanna","This was my second stay at Apollo’s and it was perfect! The apartment is so cute and in the perfect location, close to many great restaurants and bars/clubs. The bedroom looks exactly as it does in the pictures, and the apartment has everything you need. I would definitely come back!"
"12431","39939629","621739189",2020-04-04,215664567,"Motunrayo","I really enjoyed my stay at Fabiola’s place, she is a great host."
"12432","39940378","621544716",2020-04-01,126645635,"Glenda","Is nice place  everything is ok"
"12433","39943815","618547186",2020-03-15,171365771,"Meredith","Lovely space and location for two people in Brooklyn. The space was very clean and cozy. Maggie was very helpful and personable. Perfect for a weekend getaway!"
"12434","39944436","618021630",2020-03-14,340317723,"Ιωάννης Στέφανος","Nice location, Adam, the cohost, is really kind and I 'don't go again there."
"12435","39946743","622651492",2020-04-18,343980200,"Yannelisse","It was worth the stay , will recommend to anyone ."
"12436","39947537","619670258",2020-03-18,41754081,"Carlos René","Nice cosy place. Great location."
"12437","39947537","623922925",2020-05-04,55458430,"Dana","Great location!"
"12438","39950097","627057344",2020-05-31,219782524,"Sahara","Don’t enter after dark , it’s a lot of rats out."
"12439","39950446","619419030",2020-03-17,338149806,"A N Di","In Sophia's apartment, you will definitely enjoy the clean environment and her hospitality! In upper town closet to Columbia University, I recommend Sophia's apartment!"
"12440","39950446","621745508",2020-04-04,40918194,"Luis","Great place and location"
"12441","39950446","623427594",2020-04-30,37038768,"Kenny","The apartment is clean, modern, and stylish. Sophia is a great host. Friendly and thoughtful.  Conveniently located by Columbia university with easy access to the subway and all the restaurants on 125th. Short walk to Apollo theatre."
"12442","39950578","617953735",2020-03-14,4123104,"Curtis","Although my trip had to be cut short due to unforeseen personal circumstances, the space was great and I was sad to leave.  The host, Aaron, and his open, gregarious manner were the real stars of the reservation.  The space was just as advertised—-a super comfortable very large room by NYC standards that was easily accessible and in a good neighborhood which still retains a lot of the charm that NYC used to have in excess.  He was very welcoming of my dog and did his best to make it a great stay.  Very much reccomended——"
"12443","39951084","621131275",2020-03-28,310287593,"Peyton","I stayed here for 3 months and it was great! She is an amazing host! She has a lot of information about different things to do in and around the city. Her location is perfect for those that aren’t having to go into the city everyday. I would highly recommend staying with her!!"
"12444","39951152","622642869",2020-04-18,274734731,"Corey","Very clean , and quite I had a great once and a life time experience"
"12445","39951152","623356215",2020-04-29,1016905,"Daniel","Sophia is such a kind and gracious host! You must stay with her if you plan on visiting NYC. Outstanding Morningside Heights location and the apartment is spotlessly clean. I would absolutely recommend Sophia and her home to anyone!"
"12446","39951152","623546183",2020-05-01,1016905,"Daniel","I would absolutely recommend Sophia! Kind, amazing host. 5 stars ~ 100% would stay here again"
"12447","39952819","619113350",2020-03-16,265016010,"Jakia","This place was PERFECT! Absolutely beautiful!!! Very clean and private. It really felt like a home away from home. Maxwell was very welcoming and available whenever I had a question. I highly recommend this place to everyone. This area is really convenient for any necessities you may need.  I would definitely stay here again!"
"12448","39952819","622416639",2020-04-14,334380817,"Shampain","As my first time booking a AIRBNB THE OWNER was so understanding and very very nice I loved the house from the moment I walked in IM SO GREATFUL for this owner trusting me as a First time person booking air bnb."
"12449","39952819","624399566",2020-05-10,68501009,"Ayana","Very Stylish nice and clean space !!!!"
"12450","39952819","625942537",2020-05-24,163600814,"Chanel","Live Laugh Love
This is a relaxing place I would live in I didn’t even want to go home 
I enjoyed and laughed my weekend away with friends cooking and watching movies
I Would LOVE to book again "
"12451","39953394","619644759",2020-03-18,319425365,"Ana Teresa","Muy buena ubicación, espacio y limpieza"
"12452","39953394","620463036",2020-03-22,224165689,"Natasha","Great home great area very spacious the host does not respond and the address is wrong it’s in the same area though jus have to do your research"
"12453","39953394","622851930",2020-04-21,255233022,"Jonny","No key to get inside location. Her phone was disconnected once we reached the location. Would not recommend!"
"12454","39953394","623180345",2020-04-26,246653401,"Tanesha","Cristina and Sasha’s place is perfect ! Its very spacious and beautiful .The rooms are beautiful  and I Would definitely Stay again and recommend."
"12455","39953394","623364117",2020-04-29,47345272,"Dionisi","Did not respond , had to contact Airbnb for a refund, ultimately I went through a big hassle trying to get relocated and paid more money than I had expected in the end. 

Now I have to wait , 5-15 days for a refund of 200-300$ because I had multiple issues with trying to get another location."
"12456","39968937","623091076",2020-04-25,24412865,"Angela","Great apartment in a convenient location and an excellent host!"
"12457","39969044","623647651",2020-05-02,218318560,"Pablo","The apartment location is excellent. Near Penn Station, High Line and Hudson Yards.
The apartment is too cosy. I had some queries during my stay and Zeus replied quickly"
"12458","39969287","617989130",2020-03-14,47855247,"Taylor","Nico, German, and Maia were one of the biggest highlights to my stay in NYC. Right from the start I was on equal footing as a roommate, I even got plenty of space in the very clean  fridge! ;) The room is small but so functional, and the bed is comfy. The kitchen is well equipped, there's closet space, and everyone us super respectful of community spaces. I hope I get to call these fabulous people roomates again."
"12459","39969353","622345893",2020-04-13,190240016,"Youjun","Nice location modern and clean"
"12460","39969457","618202666",2020-03-14,2131918,"Pauline","The host canceled this reservation 3 days before arrival. This is an automated posting."
"12461","39977091","618689766",2020-03-15,330612463,"Stephen","This is a beautiful apartment that had everything we needed.  It is very convenient to Times Square and Broadway. We had a peaceful and comfortable stay."
"12462","39981492","625976580",2020-05-24,247276050,"Zopope","Pictures don’t do it justice.
It’s a calm beautiful place,
You won’t regret your stay.
Eva was a great host!"
"12463","39982698","623541943",2020-05-01,16432027,"Thomas","Gary was a great host. He was always easy to reach if I had any questions and the apartment itself is very spacious for NYC standards! The subway is just a few minutes' walk away and the supermarket and laundromat are both just a stone's throw away too! Although I had to cut my trip short due to the COVID-19 pandemic, I hope to be back one day and I would definitely stay here again."
"12464","39984501","620480082",2020-03-22,263263726,"Fatouma","This place was really nice and clean, you’ll love it there!"
"12465","39984501","622149513",2020-04-10,116682225,"David","This space is amazing. Right in the heart of harlem, next to restaurants, & right by the train station. This place was extremey clean & worth the stay. Its nice, cozy, & peaceful"
"12466","39984501","622211037",2020-04-11,339726723,"Isetu","I Highly Recommend This Stay"
"12467","39984501","622422816",2020-04-14,164803398,"Deś","Amazing place & super convenient"
"12468","39984501","622471919",2020-04-15,343876975,"Madison","Extremely disappointed with this experience. When I first arrived there was no key, or no way to get inside. The host wouldn’t answer my calls or messages and still hasn’t reached out to me. I also haven’t gotten a refund."
"12469","39984501","622518522",2020-04-16,131944569,"Jessica","Love the stay . The host was great"
"12470","39984501","624525054",2020-05-11,345729619,"Clarence","Privacy!"
"12471","39984501","624838658",2020-05-15,346271140,"Adrian","Nice spot for the night"
"12472","39984501","625270783",2020-05-18,168888227,"Karly","I was unaware that I was going to be sharing the apartment with other guess. I was under the impression that the place had one room. Only to find out there was two more."
"12473","39984501","625328622",2020-05-19,320970305,"Miles","It’s cool"
"12474","39984501","625526902",2020-05-21,255633273,"Crayy","Once again great guess, great place"
"12475","39984501","625757680",2020-05-23,342330143,"Asante","ATTENTION GUEST ! Never book from this guy!! He allows underage kids to book from this Airbnb! He has a cousin so call!! There to watch over he doesn’t even listen to him and follow his rules so calling Marc is a waste of time if you have a issue! The cousin is very rude and disrespectful! The place smelled like weed and smoke ! He doesn’t have clean bedsheets or comforters. The place is nasty and very disgusting!!!! I repeat NEVER BOOK THIS PLACE DONT READ THE REVIEWS! This review is completely true and honest!"
"12476","39984929","621981223",2020-04-07,266588055,"Jass","When I first got there, couldn’t get in the building. The code that was supposed to be used wasn’t working. When I finally got in , it was supposed to be a key under the mat. Key wasn’t there! When I did get in the apartment it was smaller than what expected, very very messy in the common are. I was told I’d get a refund due to me not staying at the place AT ALL., Because of miscommunications I GOT NO REFUND even though i didn’t stay there. When I reached out to ask if he refunded me the money like stated I was completely ignored. Wouldn’t recommend!"
"12477","39984929","622635566",2020-04-18,333484605,"Ian","L"
"12478","39984929","622799103",2020-04-20,263263726,"Fatouma","Great place, this is my second time coming here and I just love it! Book it you would love it there!"
"12479","39984929","622862756",2020-04-21,255633273,"Crayy","Great guess and great place"
"12480","39984929","625246870",2020-05-18,62944464,"Jelaya","The rooms were okay, it’s not worth the price in my opinion, the apartment is nice."
"12481","39984929","625412987",2020-05-20,342637925,"Luciel","Love this home very cleaned the host was very nice def will come back to this place i felt right at home everything was great im so happy with my stay in"
"12482","39984929","625741527",2020-05-23,346989467,"Louis","Very nice apartment, quiet and well maintained. Everything is walking distance or a train ride away."
"12483","39984929","626005293",2020-05-24,254286491,"Brittany","Ok so first off. 

When i arrived the key was not under the mat like i was informed. I knocked on the door a man was inside, he informed me that he was the host cousin and he is doing his laundry and cleaning but we can enter. I told him when he’s finished to let us know and we will come in i am a female, rape is real i was not trying to go inside however i had bags so i went in. He said he will leave soon but he was doing his laundry. I asked him for the keys he took it out his pocket but he was very rude and didn’t even engage to even look at me when giving me the keys as if I’m not suppose to get the keys. Then i had a cake he looked at me and said “i hope you’re not having a party in here” so i responded “i am not having a party in here” he responded “ never said you was I’m saying i hope you’re not, i hope you follow the rules” that is very disrespectful why would i have a party in somebodies place especially during these times. He kept walking pass us back and forth we didn’t even feel comfortable to even speak in there. Then he informed me he will come back for his clothes later in the washing machines as if i booked a laundromat. Then to top it all off the place smelled like smoke, now how are you telling me not to have a party but you’re smoking out the house? That place is just horrible and if you’re a women please don’t book for your own safety. Still haven’t gotten back my refund or an update about my refund.

You tell me the place is going to be empty just for me have me pay extra but your cousin is there that is a male and you know i am a female. Smh terrible terrible terrible DO NOT BOOK."
"12484","39993627","618563511",2020-03-15,269699041,"Yalcin Ahmet","All in all it was good for the price, but it was unbelievable how hard it was to close the window. We froze over night. And the water tap is kinda broken. The first day and night we had no key for our room, so we couldnt lock our room.
Also, you heard every single word from every neighbour around you, not only the ones in the same apartment, but even above and next doors."
"12485","39993627","620650519",2020-03-23,325159208,"Wong","It's acceptable if you're looking for an affordable place with a private bathroom. The host is very responsible and responsive. The kitchen is a bit under-equipped, and has some cleanliness issues. It was an alright stay until a little rodent crawled across the stovetop. We left that night immediately with a full refund for our remaining stay."
"12486","40004654","620865514",2020-03-25,3419244,"Christian","It's clean, it's spacious and the location of her place is unbeatable."
"12487","40010350","618077081",2020-03-14,29655535,"John","Tatiana is not only a great host, but has a great taste for an interior space that would welcome any guest. I would recommend anyone staying in Rego Park to take advantage of her space."
"12488","40010623","621150478",2020-03-28,202808530,"Gabrielle","Amia’s place was perfect! It’s in a great location to easily grab a train. It’s close to restaurants and a nice run to Highland Park. The place is cute and has a cozy room for you, along with a desk and your own closet. Amia is friendly, helpful, and an awesome host. Hope to get back to the city soon."
"12489","40012421","618683670",2020-03-15,335039482,"Pavla","Due to coronavirus situation was situation much harder than it would be in a normal circumstances. Yan tried to do her best and was always there with quick response even thought she was stuck far from her home. Yan thank you once again for you great approach and  for your understanding."
"12490","40012606","618022854",2020-03-14,26224190,"Andreanne","We had a lovely stay at Sammy & Chris's place in Greenpoint. My sister and I were traveling with my nephew and the apartment was the perfect size for us three. It is nicely located either for exploring Brooklyn or to get to Manhattan (nearby public transportation). Parking was easy around the apartment and both beds were comfortable. Unfortunately, there was a little problem with the internet while we were there, but Sammy and Chris were super responsive! The apartment is absolutely beautiful - I wish my place looked like that! Plus, their recommandations for food and coffee were a nice touch. All in all, we had a great time - although we had to cut it short due to the coronavirus outbreak in NYC."
"12491","40012805","618034276",2020-03-14,318439955,"Latif","Do not expect to find a clean place to stay... or a kind person at the phone (host)... it has been the worse experience in my life with this guy. Let me tell you just one thing... the police came to the apartment... imagine the rest of the story... by the way I had to go to an hotel that night."
"12492","40012805","620771398",2020-03-24,98062578,"Steph","Michael was extremely quick to respond and check in instructions were easy to understand!"
"12493","40012805","626999676",2020-05-31,331768903,"Nela","See the place first before spending your money.."
"12494","40013120","619166099",2020-03-16,201399413,"Javier","Nicks place is at a great location. Very easy to get around with easy access to public transportation and walking distance to good restaurants and Central Park. Thank you Nick!"
"12495","40013120","623647172",2020-05-02,214599910,"Samuel B","Great apartment in a great neighborhodd."
"12496","40014880","625241877",2020-05-18,346292649,"Kiera","Nice ‘ it was ok"
"12497","40024128","619421258",2020-03-17,341545557,"Anthony","It was fine. Corresponding to what we imagine. Nothing wrong during the trip."
"12498","40030465","618080585",2020-03-14,94252967,"Malika","This location is very clean and convenient if you are looking for a short or extended stay! They provided a large variety in terms of kitchen utensils and  cleaning supplies. It is located in close proximity to supermarkets, laundromats, various restaurants, and public transportation. We are very happy with our stay here and would consider staying here in the future!!"
"12499","40030465","619125379",2020-03-16,109895697,"Maria","Beautiful and extremely clean place! 

Peaceful atmosphere, but near a lot of stores and night life. 
The host is very nice, so attentive and helpful. 
Easy check in by yourself. 

5/5 "
"12500","40030465","620643126",2020-03-23,341939648,"Sherry","Beautiful, clean, accessible, convenient, affordable, worth the money. You wont be disappointed. So relaxing, rejuvenating and full of Feng Shui."
"12501","40030465","622080812",2020-04-09,89000018,"Tenzin","Had an amazing time. Even extended our stay for one more day, which Nita and Eka were more than happy to accommodate."
"12502","40030465","622641719",2020-04-18,186832825,"Aline","Lugar incrível, limpo, cama confortável. Tinha alguns petiscos para comer, água, refrigerante. Espero voltar a me hospedar nesse espaço"
"12503","40030465","622910959",2020-04-22,89000018,"Tenzin","We had another amazing stay at Nita and Eka’s place. Always clean, and impeccably kept. I look forward to staying with them again"
"12504","40030465","623255767",2020-04-27,148379541,"Archelaie","Nothing short of amazing. Thank you Nita and Eka for making my quarantine birthday a great one."
"12505","40030465","623933421",2020-05-04,159544325,"Jennifer","Our stay here was lovely. It’s in a great neighborhood- Literally walking distance from restaurants, super markets and pharmacies. You get your private entrance. Parking around the block didn’t seem so bad but they allowed us to park in their driveway. The apartment is cozy and Perfect for a single person or a couple. The decor was fantastic. The bathroom was modern. Can I just say this apartment was spotless!! Super clean! The bed was cozy and the TV in the room was freaking awesome! We had access to the backyard which is nice to soak up some sun or to sit for a morning coffee.  It was overall a great time and experience!"
"12506","40030465","624530444",2020-05-11,341939648,"Sherry","Sparkling clean place. Accessible to great eateries and restaurants. Lots of choices. Local Grocery store within walking distance. Worth every penny. You wont be disappointed."
"12507","40033003","619075669",2020-03-16,330269969,"Aleisha","Apartment is in a great location with beautiful views. Very clean, host was easily accessible. I loved it so much than we ended up staying an extra night. Only problem is a take out sucks in that neighborhood!"
